,XLB,XLV,XLP,XLY,XLE,XLF,XLI,XLK,XLU,VIX_quantile_yesterday,5_day_trail_vol_yesterday
2009-06-08,-0.5084,-1.0857,0.381,0.9162999999999999,-0.2303,0.7305,0.2529,-0.5998,-0.6268,45.0,45.0
2009-06-09,1.7883,-0.5095999999999999,-0.8857,0.5778,0.9809999999999999,0.7252,-0.21020000000000003,0.4388,-0.2597,45.0,45.0
2009-06-10,0.10759999999999999,-0.4334,-1.1063999999999998,-1.4772,0.8952,-1.52,-0.6318,0.2731,1.5625,45.0,45.0
2009-06-11,1.3968,1.0685,0.4303,-0.49979999999999997,2.0011,0.8123,-0.1696,0.38130000000000003,1.6303999999999998,45.0,45.0
2009-06-12,-1.0244,0.3524,0.7712,-0.1256,-0.9624,0.6446000000000001,0.1699,-0.2713,1.2576,44.0,46.0
2009-06-15,-2.4118,-1.7912000000000001,-1.4277,-2.0117,-2.6537,-2.562,-2.0747999999999998,-1.0337,-1.8175000000000001,44.0,45.0
2009-06-16,-2.4118,0.4026,-1.3072,-2.1349,-2.1309,-1.7256,-1.8365,-1.2644,-0.6881999999999999,44.0,45.0
2009-06-17,-1.1384999999999998,1.6868,1.0155,1.4041,-1.6281,-2.621,-0.7572,0.5568,0.2918,44.0,45.0
2009-06-18,0.8444999999999999,1.6868,1.4064999999999999,-0.3029,-0.37889999999999996,2.4116999999999997,0.0898,-0.443,1.6303999999999998,44.0,44.0
2009-06-19,-0.7613,0.3077,-1.4277,0.3906,-1.5011999999999999,1.2616,-0.4484,0.7787000000000001,-1.8175000000000001,45.0,43.0
2009-06-22,-2.4118,-1.7912000000000001,-0.3932,-2.1349,-2.7289999999999996,-2.621,-2.0747999999999998,-2.4834,-0.2912,45.0,44.0
2009-06-23,1.2929,-0.3124,-0.614,-1.0250000000000001,0.5989,1.1464,-0.932,0.0566,-0.8762000000000001,45.0,44.0
2009-06-24,0.9972,0.5092,0.26480000000000004,0.5852999999999999,0.404,1.2206,0.6585,1.414,0.8471,45.0,44.0
2009-06-25,2.1327,1.6868,1.4064999999999999,2.0625999999999998,2.0966,2.1533,1.9993,1.4500999999999997,1.6303999999999998,45.0,43.0
2009-06-26,-0.1547,0.0,-0.34619999999999995,-0.692,-0.6638,0.5059,-0.40800000000000003,-0.1649,-0.3592,45.0,44.0
2009-06-29,0.8907999999999999,0.6067,0.6079,1.2631,0.9397000000000001,1.2584,1.0014,1.0463,1.2978,44.0,44.0
2009-06-30,-0.9597,-0.8293,-0.7769,-0.7312,-0.5999,-0.9942,-1.0365,-0.7629,-0.7473000000000001,44.0,43.0
2009-07-01,0.2326,0.2661,1.4064999999999999,0.6498999999999999,0.0832,-0.5858,0.4098,0.4393,1.2908000000000002,43.0,43.0
2009-07-02,-2.4118,-1.7912000000000001,-1.4277,-2.1349,-2.7289999999999996,-2.621,-2.0747999999999998,-2.5149999999999997,-1.8175000000000001,42.0,43.0
2009-07-06,-0.7952000000000001,0.7767,1.4064999999999999,0.4935,-1.0182,0.0872,0.0468,-0.2804,0.5831000000000001,41.0,41.0
2009-07-07,-2.4118,-0.38539999999999996,-1.2414,-2.1349,-2.5607,-1.5678999999999998,-2.0747999999999998,-2.4747,-1.8175000000000001,42.0,41.0
2009-07-08,0.0825,0.9284000000000001,0.43350000000000005,0.8302999999999999,0.0225,-1.6814,-0.3876,0.057699999999999994,-0.4436,42.0,42.0
2009-07-09,0.7832,-1.2649000000000001,-0.7337,0.7232999999999999,1.0330000000000001,1.2601,0.9240999999999999,0.634,0.0371,43.0,42.0
2009-07-10,-0.5726,-0.4658,-0.4783,-0.1807,-0.7113,-1.3333,-0.1446,0.40090000000000003,-0.1114,44.0,42.0
2009-07-13,2.3651999999999997,1.6868,1.4064999999999999,1.629,1.5223,2.5180000000000002,1.9993,1.8825,1.6303999999999998,45.0,41.0
2009-07-14,0.7585,0.4599,0.3004,1.5583,1.3451,-0.4234,1.4588,0.11199999999999999,0.767,45.0,42.0
2009-07-15,2.3651999999999997,0.8775,1.4064999999999999,2.0625999999999998,2.5090000000000003,2.5180000000000002,1.9993,2.3617,1.6303999999999998,44.0,42.0
2009-07-16,0.9531,0.643,0.6737,1.2371999999999999,1.2187,-0.3263,1.8443999999999998,1.4555000000000002,0.0355,43.0,41.0
2009-07-17,0.4909,-0.3006,0.08360000000000001,0.1686,0.5812999999999999,-0.6547,-1.1483999999999999,0.9563999999999999,-0.4618,43.0,43.0
2009-07-20,2.1421,0.2262,0.2925,2.0625999999999998,1.7131,0.8237,1.9993,0.8947,0.7494999999999999,42.0,42.0
2009-07-21,1.1773,1.4667,-0.125,0.0,0.8725999999999999,-0.8987,0.043800000000000006,0.5738,0.9918999999999999,41.0,41.0
2009-07-22,0.2909,-0.3706,0.0417,0.7005,-0.9053,0.0824,0.3065,0.5705,-0.5261,40.0,42.0
2009-07-23,2.3651999999999997,1.6868,1.3761,2.0625999999999998,2.5090000000000003,2.5180000000000002,1.9993,1.9597999999999998,1.6303999999999998,39.0,41.0
2009-07-24,0.8064999999999999,1.6868,0.905,-0.08,1.0462,-0.5604,0.08549999999999999,-0.5969,1.5808000000000002,39.0,42.0
2009-07-27,0.2087,-0.0717,-0.3669,0.40020000000000006,0.3321,1.6102999999999998,0.5553,-0.0102,-0.23679999999999998,38.0,42.0
2009-07-28,-0.8330000000000001,0.6815,0.1227,-0.3189,-1.4603,-0.23770000000000002,-0.08499999999999999,0.2036,-1.6277,38.0,42.0
2009-07-29,-2.1001,-0.0713,0.5313,-0.5198,-2.3118,0.0,-0.46769999999999995,-0.1016,-0.4826,38.0,41.0
2009-07-30,2.3651999999999997,0.1426,-0.122,1.5675000000000001,1.3956,2.3034,1.6232,0.5084,1.5241,38.0,41.0
2009-07-31,1.0409,-0.7832,-0.2035,0.0,0.9775,1.0092999999999999,0.37829999999999997,-0.35409999999999997,-1.2624,39.0,41.0
2009-08-03,2.3651999999999997,0.61,0.12229999999999999,2.0578,2.5090000000000003,2.5180000000000002,1.9993,1.3706,1.0020999999999998,39.0,42.0
2009-08-04,-0.3648,0.2496,0.1629,0.4265,-0.17329999999999998,2.024,0.7377,-0.3004,-1.4711000000000003,40.0,42.0
2009-08-05,0.7988999999999999,-1.423,-0.6507,-0.8493999999999999,-1.0033,2.5180000000000002,-0.8137,-0.9041,-0.6944,41.0,42.0
2009-08-06,-0.8255999999999999,-0.7218,-1.0233,-0.0779,-0.8186000000000001,-0.7101999999999999,0.5332,-0.7095999999999999,0.1748,41.0,42.0
2009-08-07,0.5994,0.43620000000000003,0.41359999999999997,2.0625999999999998,-0.11789999999999999,2.5180000000000002,1.9993,1.0209000000000001,0.9424,40.0,41.0
2009-08-10,-1.3240999999999998,0.7962,0.0824,-0.9057000000000001,0.4328,-0.41809999999999997,-0.9554,-0.4548,0.2075,41.0,41.0
2009-08-11,-0.23479999999999998,-0.1436,0.0,-1.0663,-1.4496,-2.621,-1.3264,-1.4213,0.069,40.0,40.0
2009-08-12,0.9079,0.5394,-0.041100000000000005,0.7313000000000001,1.0733,2.0349,1.7514999999999998,2.0082,0.4828,40.0,40.0
2009-08-13,1.8327,-0.10729999999999999,0.5764,0.26749999999999996,1.2193,2.0655,0.4404,0.45430000000000004,-0.3432,40.0,41.0
2009-08-14,-2.4118,0.0,-0.12279999999999999,-1.3719999999999999,-1.4766,-0.6281,-1.4348,-0.9548000000000001,0.0,41.0,40.0
2009-08-17,-2.4118,-0.3938,-1.0246,-2.1349,-2.7289999999999996,-2.621,-2.0747999999999998,-2.3846,-1.3774000000000002,40.0,40.0
2009-08-18,1.5003,-0.0719,0.1656,1.1173,0.9986,2.0528,1.2083,1.5072999999999999,0.20950000000000002,40.0,42.0
2009-08-19,1.3063,1.4029,0.6614,1.026,1.8563,-0.0718,0.2882,0.256,0.7317,41.0,43.0
2009-08-20,0.2036,0.7095,0.4928,0.7422,0.8518,2.5180000000000002,1.2315,1.1236,0.8302,41.0,42.0
2009-08-21,2.3651999999999997,1.0215,1.1034,2.0551,2.5090000000000003,1.9622000000000002,1.9993,1.4647000000000001,1.6303999999999998,41.0,42.0
2009-08-24,-0.7918,0.6973,0.0404,-0.7219,1.2799,-0.7698,0.1976,-0.2987,0.16820000000000002,41.0,42.0
2009-08-25,-0.4988,0.0,0.1616,1.0333,-1.5277,1.2606,0.5523,0.2496,-0.6382,41.0,41.0
2009-08-26,-0.3676,0.0346,0.3227,0.5682,0.45970000000000005,-0.2736,-1.02,0.4482,-0.10140000000000002,41.0,42.0
2009-08-27,0.7045,-0.0346,0.0,0.1883,-0.3051,1.0288,0.9116000000000001,0.1983,0.0,40.0,42.0
2009-08-28,0.6329,-0.7271,-0.4021,0.037599999999999995,-0.2104,0.1358,-0.5499,0.3464,-0.2369,40.0,43.0
2009-08-31,-1.3240999999999998,-0.1744,0.2019,-1.6910999999999998,-1.9356000000000002,-0.33899999999999997,-1.1847999999999999,-1.2821,-0.848,40.0,41.0
2009-09-01,-2.4118,-1.6073,-0.9267,-1.7966,-1.7392999999999998,-2.621,-1.6787,-2.048,-0.7868999999999999,40.0,41.0
2009-09-02,0.9332999999999999,0.2131,0.0813,-0.506,-0.7359,-0.8626999999999999,-0.40650000000000003,0.20399999999999996,-0.6897,40.0,43.0
2009-09-03,1.4384,-0.4607,0.2032,1.0563,0.7013,1.9579,1.3061,0.45799999999999996,-0.0694,41.0,43.0
2009-09-04,1.3842,1.424,0.7299,1.8196,1.3928,1.138,1.9742,1.7731000000000001,0.48640000000000005,42.0,41.0
2009-09-08,1.3653,-0.45630000000000004,0.8453999999999999,0.8744999999999999,2.5090000000000003,0.42969999999999997,0.8692,0.7465999999999999,0.242,42.0,41.0
2009-09-09,0.4599,1.1636,-0.0399,1.0554,0.22920000000000001,1.5328,1.6843000000000001,0.7411,-0.138,43.0,40.0
2009-09-10,0.5559,0.7668,0.7188,1.3428,1.7340000000000002,0.8276,0.8475,1.3732,0.0,43.0,36.0
2009-09-11,0.1301,0.0346,0.43620000000000003,-0.3312,0.3933,-0.6156,0.6494,0.0968,-0.0345,41.0,36.0
2009-09-14,1.2666,0.3804,-0.2369,0.3323,0.7463,1.3076,0.9488,-0.3383,1.4513,40.0,36.0
2009-09-15,2.213,-0.8956000000000001,-0.5144,0.47850000000000004,1.0,0.20379999999999998,1.203,0.6789,0.7493000000000001,39.0,36.0
2009-09-16,1.3806,0.9037,0.7955,1.9047999999999998,2.4752,2.5180000000000002,1.2630000000000001,0.7706999999999999,1.5889,39.0,38.0
2009-09-17,-0.46430000000000005,-0.0689,-0.3552,-0.10779999999999999,-0.48310000000000003,-0.3277,0.18339999999999998,-0.3824,-0.6656000000000001,38.0,39.0
2009-09-18,-0.4664,-0.8618000000000001,0.5941,0.036000000000000004,-0.7910999999999999,-0.4602,-1.0985,0.23989999999999997,-0.5695,38.0,41.0
2009-09-21,-0.9997,0.9736,-0.315,-0.39569999999999994,-0.8518,-0.9247,-0.5923999999999999,-0.4308,-0.4717,38.0,41.0
2009-09-22,1.1044999999999998,-0.3099,0.1975,0.3973,1.5719,2.2667,1.1918,0.5288,-0.2708,38.0,41.0
2009-09-23,-1.5918,-1.4162,0.0,-1.4388,-2.0875,-2.0209,-0.8465,0.0,-0.3394,38.0,40.0
2009-09-24,-2.1884,-0.10510000000000001,-0.5124,-0.9489,-1.4336,-1.9959999999999998,-1.6333,-0.9565,-0.2725,38.0,40.0
2009-09-25,-0.9728000000000001,0.0702,0.0,-0.5895,-0.1305,-0.9504,-1.3962,-0.6277,-0.2732,38.0,40.0
2009-09-28,1.8991,1.0866,0.1981,1.8902999999999999,1.6057,2.5180000000000002,1.9993,1.6521000000000001,0.8562000000000001,38.0,41.0
2009-09-29,0.0964,0.1387,0.47450000000000003,0.4729,-0.2756,-0.46420000000000006,-0.22499999999999998,-0.5257999999999999,0.20370000000000002,39.0,41.0
2009-09-30,-0.6742,-0.7271,0.1968,-0.5431,-0.6449,-0.4664,-1.0147,0.28829999999999995,-0.61,39.0,40.0
2009-10-01,-2.4118,-1.4301,-0.9034,-2.1349,-2.7289999999999996,-2.621,-2.0747999999999998,-2.6099,-1.7046999999999999,40.0,41.0
2009-10-02,-0.40359999999999996,-0.3892,0.31710000000000005,-1.2654,-0.5168,0.06999999999999999,-1.2850000000000001,0.0,-1.0753000000000001,40.0,42.0
2009-10-05,1.6886,0.6394000000000001,0.23709999999999998,1.5454,2.2127999999999997,2.5180000000000002,1.9993,0.8394999999999999,1.087,41.0,43.0
2009-10-06,2.0923000000000003,0.8119,0.9066,1.5219,2.3720000000000003,1.2890000000000001,0.9664,1.8119999999999998,0.7631000000000001,42.0,43.0
2009-10-07,0.0325,0.06999999999999999,0.42969999999999997,0.0731,0.7723,1.0717,-0.3828,-0.1924,0.0688,42.0,44.0
2009-10-08,2.3415,0.105,0.5834,1.6076,2.5090000000000003,0.1325,1.7679,0.6265,0.0,42.0,43.0
2009-10-09,0.0953,0.9436999999999999,0.232,-0.036000000000000004,-0.089,0.8604,0.2643,0.6705,0.6192000000000001,42.0,41.0
2009-10-12,0.254,0.4848,0.42440000000000005,0.5035999999999999,1.3533,0.7874000000000001,-0.1883,0.047599999999999996,1.0255999999999998,41.0,38.0
2009-10-13,0.5383,-0.9649,-0.3458,0.179,0.1581,-0.9766,0.0755,0.3804,-0.7107,40.0,37.0
2009-10-14,2.1416999999999997,1.5310000000000001,0.347,1.2504,1.6664,2.5180000000000002,1.9993,1.1843000000000001,0.0682,38.0,36.0
2009-10-15,0.185,0.2742,0.7683,0.1411,2.0875999999999997,-0.89,-0.1466,-0.18730000000000002,0.7834000000000001,38.0,37.0
2009-10-16,-1.385,-0.0684,0.5337,-0.1762,-0.3042,-2.3733,-0.6972,-0.9381,0.33799999999999997,37.0,37.0
2009-10-19,1.5292999999999999,0.855,0.5688000000000001,1.1295,1.3053000000000001,0.4599,1.0717,1.089,1.4146,36.0,38.0
2009-10-20,-1.0452,-0.9495,-0.1131,-1.0122,-0.6359,-0.7848,-0.6947,-0.32789999999999997,-0.9964000000000001,35.0,39.0
2009-10-21,-1.1804999999999999,-1.318,-0.7739,-1.3047,-0.2695,-1.9117,-0.718,0.04700000000000001,0.1342,35.0,40.0
2009-10-22,1.1946,0.6418,0.1712,1.3219,0.38839999999999997,2.5180000000000002,0.7232,0.4697,0.2345,34.0,41.0
2009-10-23,-1.9882,-1.0341,-0.9875,-0.3879,-1.9344000000000001,-1.436,-1.7673,-0.2805,-1.6377000000000002,34.0,42.0
2009-10-26,-2.4118,-1.0798,-0.7672,-0.6018,-1.6466999999999998,-2.5828,-0.7870999999999999,-0.6562999999999999,-1.3252000000000002,33.0,43.0
2009-10-27,-0.8132999999999999,0.4225,0.07730000000000001,-1.7094000000000003,0.8894000000000001,-0.7478,-1.3599999999999999,-0.5190999999999999,-0.24109999999999998,34.0,44.0
2009-10-28,-2.4118,-1.0168,-0.2704,-2.1349,-2.7289999999999996,-2.621,-2.0682,-1.4706000000000001,-1.001,35.0,45.0
2009-10-29,2.3651999999999997,0.8855999999999999,1.4064999999999999,2.0625999999999998,2.5090000000000003,2.5180000000000002,1.9993,1.9259000000000002,0.8717,37.0,45.0
2009-10-30,-2.4118,-1.4396,-1.4277,-2.1349,-2.7289999999999996,-2.621,-2.0747999999999998,-2.6099,-1.8175000000000001,38.0,44.0
2009-11-02,0.8862,0.4275,0.9679,0.9693999999999999,0.6335000000000001,0.8541,1.1467,0.5821999999999999,-0.1761,40.0,45.0
2009-11-03,1.0135,0.035500000000000004,-0.6518,0.0739,1.295,0.2682,1.7201000000000002,-0.3859,-0.2117,42.0,45.0
2009-11-04,0.0,1.2766,0.386,0.0369,-0.0888,-1.3936,-0.1922,0.5811000000000001,0.6718000000000001,43.0,45.0
2009-11-05,1.7726,1.6457,0.46140000000000003,2.0625999999999998,1.7061,2.5180000000000002,1.9993,2.1666000000000003,1.6303999999999998,44.0,45.0
2009-11-06,0.8543999999999999,0.44780000000000003,0.26789999999999997,0.8977,-0.2621,-0.4175,0.9008999999999999,0.1414,-0.1036,44.0,45.0
2009-11-09,2.3651999999999997,1.6804,1.4064999999999999,2.0625999999999998,1.9095999999999997,2.5180000000000002,1.9993,2.3059,1.6303999999999998,44.0,43.0
2009-11-10,0.1262,0.6745,-0.0375,0.3483,0.0688,-0.3374,-0.5806,-0.046,0.4755,42.0,42.0
2009-11-11,0.9769999999999999,0.134,0.3005,0.1041,-0.0344,1.3540999999999999,0.7664,0.5982999999999999,-0.2366,41.0,41.0
2009-11-12,-0.46820000000000006,-0.5688000000000001,-0.5993,-1.1096,-2.1997,-1.8703999999999998,-1.159,-0.7319,-1.3894,39.0,39.0
2009-11-13,0.37629999999999997,0.2019,0.6782,1.7531999999999999,0.6326,-0.2042,0.7695,0.9217,0.8935000000000001,38.0,38.0
2009-11-16,2.0618999999999996,1.0074,0.5614,1.6196,2.5090000000000003,1.0914,1.9993,1.0959,1.3965,37.0,38.0
2009-11-17,1.1631,0.266,0.4838,-0.8138,-0.1702,0.26990000000000003,-0.1777,0.4517,-0.5375,37.0,39.0
2009-11-18,0.0,0.5637,-0.0741,-0.2735,-0.392,0.8075000000000001,-0.5342,-0.5396,-0.439,37.0,38.0
2009-11-19,-1.5129,-0.4946,-0.4818,-1.1313,-2.2416,-1.9359000000000002,-1.5038,-1.4466999999999999,-1.2212,37.0,38.0
2009-11-20,-0.3379,0.6958,0.149,-0.5201,-0.9277000000000001,-0.6126999999999999,-0.1818,-0.5046,0.4464,37.0,39.0
2009-11-23,1.0172999999999999,0.9214,0.8553,0.8714,1.2898,1.4384,1.8207999999999998,1.7519999999999998,1.265,36.0,39.0
2009-11-24,-0.12210000000000001,0.7825000000000001,0.2212,-0.1037,0.5756,-0.7426999999999999,-0.8226000000000001,-0.1812,0.2026,35.0,37.0
2009-11-25,1.6193,0.6147,-0.184,0.9684999999999999,0.7804,-0.20409999999999998,0.8293999999999999,0.18159999999999998,1.1456000000000002,35.0,37.0
2009-11-27,-2.4118,-0.9967999999999999,-0.9214999999999999,-1.9526999999999999,-1.8758000000000001,-2.621,-1.9313,-1.6312,-1.6988999999999996,34.0,36.0
2009-11-30,0.46369999999999995,-0.35729999999999995,-0.372,0.0,-0.3508,2.5180000000000002,0.32820000000000005,0.1843,0.8472000000000001,33.0,33.0
2009-12-01,1.9385,1.6868,1.3816,1.5723,1.32,0.0682,1.6358000000000001,1.6092,1.6303999999999998,34.0,34.0
2009-12-02,0.9658999999999999,-0.2242,-0.11050000000000001,0.3096,-0.5906,-0.0682,-0.28609999999999997,-0.13570000000000002,1.3521999999999998,35.0,34.0
2009-12-03,-1.6143999999999998,-0.4815,-0.7743,-0.6859,-1.6075,-2.0463999999999998,-0.46629999999999994,0.0453,0.3254,36.0,34.0
2009-12-04,-1.0939,-0.0645,0.5203,0.6561,-0.7281,1.8801999999999999,1.5134999999999998,0.6340999999999999,-0.6163,36.0,36.0
2009-12-07,0.12290000000000001,-0.1291,-0.1109,0.3087,-0.2326,-1.6404999999999998,-0.35500000000000004,-0.17550000000000002,0.8812,37.0,40.0
2009-12-08,-1.5956000000000001,-0.7757000000000001,-1.1473,-0.7524000000000001,-1.7034,-0.9034,-1.5318999999999998,-0.9062000000000001,-0.42060000000000003,35.0,39.0
2009-12-09,1.2473,0.8469000000000001,0.1872,0.0,0.0,0.3506,0.4703,0.9554,0.35740000000000005,34.0,39.0
2009-12-10,-0.3696,1.0336,0.3363,1.5507,1.2404,-0.13979999999999998,0.43210000000000004,0.4507,1.2625000000000002,35.0,40.0
2009-12-11,0.2782,0.0,0.5587,0.9841000000000001,0.0541,0.6998,1.0039,-0.22429999999999997,1.6303999999999998,36.0,39.0
2009-12-14,1.4487999999999999,0.9270999999999999,0.3704,0.7727999999999999,1.0265,0.5559,1.3489,0.8094,0.47140000000000004,35.0,35.0
2009-12-15,-0.9723,0.0317,-0.40590000000000004,-0.1334,0.3209,-1.5895,-0.2802,-0.6244,-0.6256,36.0,34.0
2009-12-16,1.0126,-0.5066,-0.4817,0.10020000000000001,0.6396999999999999,0.632,-0.4215,0.31420000000000003,-0.44070000000000004,35.0,33.0
2009-12-17,-2.2175000000000002,-0.923,-1.1914,-1.2007999999999999,-0.8475,-1.8842,-1.0935000000000001,-1.2081,-0.5690999999999999,34.0,33.0
2009-12-18,-0.6213,0.0,-1.1304,-0.0338,-0.0178,1.138,-0.6776,1.1322,-0.318,33.0,34.0
2009-12-21,1.4692,0.9316,0.5335000000000001,1.2833,1.1932,1.4768,0.754,0.8956999999999999,0.2871,33.0,36.0
2009-12-22,0.5852999999999999,0.4456,0.6823,-0.0667,0.4752,0.2079,0.10690000000000001,0.7988999999999999,-0.827,33.0,36.0
2009-12-23,1.5313999999999999,-0.3169,0.07529999999999999,0.634,0.7882,-0.4149,0.178,0.39630000000000004,0.2245,33.0,35.0
2009-12-24,0.7842999999999999,0.0,0.37620000000000003,0.0663,0.4692,0.9027999999999999,0.3909,0.9211,0.736,32.0,34.0
2009-12-28,0.0898,0.5086,0.1874,-0.0663,0.173,-0.3441,-0.17700000000000002,0.3042,0.06349999999999999,32.0,28.0
2009-12-29,0.1495,-0.1265,0.18710000000000002,0.3316,-0.6562,-0.4144,0.2837,-0.13,-0.06349999999999999,31.0,25.0
2009-12-30,-0.11939999999999999,-0.28500000000000003,-0.1867,-0.694,-0.1043,0.0693,-0.4951,0.3471,-0.0318,30.0,23.0
2009-12-31,-1.3752,-1.3337999999999999,-0.9726999999999999,-0.9318,-0.8004000000000001,-0.2079,-1.2438,-0.8647,-1.4299000000000002,30.0,22.0
2010-01-04,2.3651999999999997,1.6868,0.7556,0.7726000000000001,2.5090000000000003,2.0139,1.9071999999999998,1.4828000000000001,0.1934,30.0,21.0
2010-01-05,0.32330000000000003,-0.9807,0.0375,0.3667,0.8162,1.838,0.35309999999999997,-0.1289,-1.1905,31.0,25.0
2010-01-06,1.6993999999999998,1.0224,-0.075,0.1328,1.1975,0.20049999999999998,0.2111,-1.1188,0.5861,31.0,26.0
2010-01-07,-0.7779,0.3479,0.0,0.8292,-0.15,2.1348,1.0885,-0.39159999999999995,-0.45320000000000005,31.0,27.0
2010-01-08,1.3937,0.1576,-0.3376,-0.0329,0.651,-0.5879,1.5977999999999999,0.6553,-0.09759999999999999,30.0,30.0
2010-01-11,-0.5440999999999999,0.5664,0.2635,-0.19740000000000002,-0.1327,0.06570000000000001,1.094,-0.3906,1.0417,30.0,31.0
2010-01-12,-1.9004,-0.7196,0.5630999999999999,-1.2859,-1.4446999999999999,-1.4445,-0.8116,-1.0893,-0.4188,28.0,31.0
2010-01-13,1.1741,1.3237,0.7092,1.1356,0.3707,1.1325999999999998,0.4091,0.9692000000000001,1.0999999999999999,27.0,33.0
2010-01-14,-1.2185,0.902,-0.29650000000000004,0.0,0.28540000000000004,0.46109999999999995,0.0,0.26180000000000003,-0.44799999999999995,27.0,34.0
2010-01-15,-0.7342,-0.6782,-0.48329999999999995,-0.9908,-0.8035000000000001,-2.0328,-1.2903,-1.3925,-0.6429,26.0,34.0
2010-01-19,1.5976000000000001,1.6868,0.5977,1.3342,0.9112,1.2718,1.1008,1.7211,1.1646999999999998,25.0,37.0
2010-01-20,-1.7763999999999998,-0.8484999999999999,-0.7426999999999999,-1.3496,-1.5552,-0.2644,-1.5311,-1.6052,-1.0553,25.0,37.0
2010-01-21,-2.4118,-1.7912000000000001,-1.4216,-1.2679,-2.0383999999999998,-2.621,-2.0747999999999998,-1.0582,-1.4544,25.0,39.0
2010-01-22,-1.9833,-1.0934,-0.22769999999999999,-1.9263,-2.3756,-2.621,-1.521,-2.6099,-1.8175000000000001,25.0,43.0
2010-01-25,0.8852000000000001,0.0,0.1902,0.5169,0.6572,0.5499999999999999,0.6466000000000001,0.831,0.6707,27.0,45.0
2010-01-26,-1.4102,-0.5685,-0.1139,0.1371,-0.6353,-1.7531999999999999,-0.4283,-0.2747,0.39969999999999994,32.0,45.0
2010-01-27,-0.8582,0.6989000000000001,0.2281,0.1712,-0.3907,2.4268,0.2867,0.8264,-0.6636,35.0,46.0
2010-01-28,-1.7954999999999999,-0.6309,-0.26549999999999996,-0.581,-1.0519,-0.4878,-1.1437,-2.6099,-0.7682,38.0,46.0
2010-01-29,-1.5997000000000001,-0.6984,-0.3802,-0.6188,-1.8017999999999998,-0.7002999999999999,-1.0123,-1.7393000000000003,-0.6059,39.0,46.0
2010-02-01,2.3651999999999997,0.5753999999999999,0.7634,1.2798,2.5090000000000003,1.6925,1.4973999999999998,1.1499,0.6434000000000001,40.0,46.0
2010-02-02,0.3191,1.6868,1.4064999999999999,1.4002999999999999,1.3144,0.9570000000000001,1.9071999999999998,0.9906,0.8075000000000001,39.0,46.0
2010-02-03,-1.145,-1.3391,-0.7095,0.0674,-0.859,-1.0853,-0.6003,0.23350000000000004,-0.7009000000000001,38.0,46.0
2010-02-04,-2.4118,-1.7912000000000001,-1.4277,-2.1349,-2.7289999999999996,-2.621,-2.0747999999999998,-2.6099,-1.8175000000000001,37.0,45.0
2010-02-05,1.8717000000000001,-0.1619,-0.2687,-0.2773,0.0184,1.1611,-0.43920000000000003,1.0067,-0.1726,36.0,45.0
2010-02-08,-1.6076,-0.48650000000000004,-0.1155,-0.6257,-0.9218000000000001,-2.0086,-1.1029,-0.42710000000000004,-1.1411,37.0,47.0
2010-02-09,2.3651999999999997,0.7823,1.1946,1.539,2.1027,1.0249,1.9331,0.8579999999999999,1.0143000000000002,38.0,47.0
2010-02-10,-0.6836,-0.6145,-0.1142,-0.4134,-0.4192,0.7971,-0.1459,-0.2836,-0.4501,39.0,47.0
2010-02-11,1.7044,0.6834,0.8044000000000001,1.1761000000000001,1.7021000000000002,0.2157,1.4973999999999998,1.0427,0.5912999999999999,40.0,48.0
2010-02-12,-0.1934,-0.2262,-0.0038000000000000004,0.0,0.036000000000000004,0.0717,-0.7917000000000001,0.18760000000000002,-0.3804,41.0,47.0
2010-02-16,2.3651999999999997,0.8746,1.0212,1.6067999999999998,2.3565,2.0789,1.9993,1.4981,1.6303999999999998,41.0,46.0
2010-02-17,0.063,0.7707,0.7113,0.8075000000000001,-0.1406,0.35109999999999997,0.8505,0.2768,-0.40939999999999993,40.0,45.0
2010-02-18,1.0702,0.47800000000000004,0.5948,0.6342000000000001,0.5632,0.6298,0.9136,0.644,0.5481,38.0,44.0
2010-02-19,0.5606,0.0,0.22169999999999998,0.2322,0.385,0.5563,0.4875,-0.2742,1.3969,37.0,43.0
2010-02-22,-0.4336,-0.28540000000000004,0.0,-0.033100000000000004,-1.3773,1.314,0.0693,-0.1833,-0.5376,35.0,43.0
2010-02-23,-1.5862999999999998,-0.9542,-0.5531,-0.5958,-1.6617,-1.8429999999999997,-1.2812000000000001,-1.2397,-0.6757,33.0,40.0
2010-02-24,-0.25279999999999997,0.7386,0.6303,1.2987,0.6292,1.7385000000000002,1.0172,0.9763,0.10199999999999998,32.0,41.0
2010-02-25,-0.2218,0.0638,0.0737,0.16440000000000002,0.0536,-0.2734,-0.2431,-0.2762,-0.2039,32.0,41.0
2010-02-26,0.031799999999999995,0.0319,-0.4786,0.16410000000000002,0.23210000000000003,0.6169,0.3829,0.13849999999999998,-0.7830999999999999,31.0,42.0
2010-03-01,1.5238,0.9554,0.7029,1.5727000000000002,0.9263,0.2725,1.3176,1.2909,1.4412999999999998,31.0,41.0
2010-03-02,0.8443,0.347,0.3674,-0.5161,0.8295,0.3397,0.1711,-0.1365,0.3045,31.0,42.0
2010-03-03,0.8682000000000001,-0.40870000000000006,0.0366,0.2918,0.4376,0.0677,0.1367,0.045599999999999995,-0.1686,31.0,41.0
2010-03-04,0.6763,-0.3157,0.3293,0.9053,-0.5228,1.0149,0.4777,0.41000000000000003,0.20270000000000002,30.0,40.0
